date,adjusted,normalized,investment_value
2015-01-02,4726.81005859375,100.0,100000.0
2015-01-05,4652.56982421875,98.42937978351753,98429.37978351754
2015-01-06,4592.740234375,97.16362996276952,97163.62996276953
2015-01-07,4650.47021484375,98.38496062241369,98384.96062241368
2015-01-08,4736.18994140625,100.19844001972211,100198.44001972211
2015-01-09,4704.06982421875,99.51890949513285,99518.90949513284
2015-01-12,4664.7099609375,98.68621550503501,98686.21550503501
2015-01-13,4661.5,98.61830583873345,98618.30583873345
2015-01-14,4639.31982421875,98.14906388683981,98149.06388683981
2015-01-15,4570.81982421875,96.6998835908078,96699.8835908078
2015-01-16,4634.3798828125,98.04455489779616,98044.55489779616
2015-01-20,4654.85009765625,98.47762105848382,98477.62105848383
2015-01-21,4667.419921875,98.74354721297138,98743.54721297137
2015-01-22,4750.39990234375,100.49906477005801,100499.06477005802
2015-01-23,4757.8798828125,100.65731061399987,100657.31061399987
2015-01-26,4771.759765625,100.95095225900874,100950.95225900874
2015-01-27,4681.5,99.04142417334133,99041.42417334132
2015-01-28,4637.990234375,98.12093519481986,98120.93519481986
2015-01-29,4683.41015625,99.08183527990838,99081.83527990838
2015-01-30,4635.240234375,98.06275642381127,98062.75642381127
2015-02-02,4676.68994140625,98.93966297426364,98939.66297426364
2015-02-03,4727.740234375,100.01967872137276,100019.67872137275
2015-02-04,4716.7001953125,99.7861165742662,99786.1165742662
2015-02-05,4765.10009765625,100.81006087800979,100810.0608780098
2015-02-06,4744.39990234375,100.37212926967565,100372.12926967566
2015-02-09,4726.009765625,99.9830690685932,99983.06906859319
2015-02-10,4787.64013671875,101.28691606751588,101286.91606751588
2015-02-11,4801.18017578125,101.57336800644843,101573.36800644844
2015-02-12,4857.60986328125,102.7671897763206,102767.1897763206
2015-02-13,4893.83984375,103.53366822626128,103533.66822626129
2015-02-17,4899.27001953125,103.64854857292083,103648.54857292083
2015-02-18,4906.35986328125,103.79854071692733,103798.54071692734
2015-02-19,4924.7001953125,104.18654725418823,104186.54725418823
2015-02-20,4955.97021484375,104.84809318354917,104848.09318354916
2015-02-23,4960.97021484375,104.95387276720113,104953.87276720113
2015-02-24,4968.1201171875,105.10513550581597,105105.13550581597
2015-02-25,4967.14013671875,105.08440312062169,105084.40312062169
2015-02-26,4987.89013671875,105.52338839277735,105523.38839277734
2015-02-27,4963.52978515625,105.00802282359798,105008.02282359799
2015-03-02,5008.10009765625,105.95094864349564,105950.94864349563
2015-03-03,4979.89990234375,105.35434765968353,105354.34765968352
2015-03-04,4967.14013671875,105.08440312062169,105084.40312062169
2015-03-05,4982.81005859375,105.41591468298097,105415.91468298096
2015-03-06,4927.3701171875,104.2430318990524,104243.0318990524
2015-03-09,4942.43994140625,104.56184784536595,104561.84784536595
2015-03-10,4859.7900390625,102.81331339360635,102813.31339360635
2015-03-11,4849.93994140625,102.60492554780447,102604.92554780447
2015-03-12,4893.2900390625,103.52203660407456,103522.03660407456
2015-03-13,4871.759765625,103.06654393204819,103066.5439320482
2015-03-16,4929.509765625,104.28829812322846,104288.29812322845
2015-03-17,4937.43017578125,104.45586166096466,104455.86166096466
2015-03-18,4982.830078125,105.41633821451708,105416.33821451708
2015-03-19,4992.3798828125,105.61837308727735,105618.37308727734
2015-03-20,5026.419921875,106.33852131918297,106338.52131918297
2015-03-23,5010.97021484375,106.01166860372086,106011.66860372087
