,date,momentum_index
2471,2024-10-15,1427.7266206847296
2472,2024-10-16,1428.6442229763522
2473,2024-10-17,1421.955955534184
2474,2024-10-18,1444.3257198079552
2475,2024-10-21,1436.1908443446453
2476,2024-10-22,1421.102010901796
2477,2024-10-23,1409.8729492828543
2478,2024-10-24,1417.2546974816266
2479,2024-10-25,1430.24697708007
2480,2024-10-28,1441.5468049132903
2481,2024-10-29,1459.922239417
2482,2024-10-30,1517.1057126250723
2483,2024-10-31,1506.086629207012
2484,2024-11-01,1515.3948748219302
2485,2024-11-04,1516.2321457967128
2486,2024-11-05,1547.7513421689553
2487,2024-11-06,1598.94869170852
2488,2024-11-07,1646.451666222548
2489,2024-11-08,1649.461765605304
2490,2024-11-11,1681.4605464813196
2491,2024-11-12,1674.2003398025206
2492,2024-11-13,1678.8741322727476
2493,2024-11-14,1656.5953449414071
2494,2024-11-15,1616.130549032794
2495,2024-11-18,1623.9572309047019
2496,2024-11-19,1612.1481288210039
2497,2024-11-20,1641.5047695632663
2498,2024-11-21,1712.547545768262
2499,2024-11-22,1654.7869247403548
2500,2024-11-25,1655.1932129514632
2501,2024-11-26,1650.583256207834
2502,2024-11-27,1647.3423864151719
2503,2024-11-29,1660.1868711845018
2504,2024-12-02,1654.295067995907
2505,2024-12-03,1680.7225237978735
2506,2024-12-04,1712.2470978884505
2507,2024-12-05,1697.3812828911152
2508,2024-12-06,1717.9877150055627
2509,2024-12-09,1737.208190450443
2510,2024-12-10,1712.9932588884408
2511,2024-12-11,1758.2343716724201
2512,2024-12-12,1755.2622409024598
2513,2024-12-13,1737.568521034724
2514,2024-12-16,1766.5558884439424
2515,2024-12-17,1775.535282052995
2516,2024-12-18,1699.3293099605514
2517,2024-12-19,1695.8646957049916
2518,2024-12-20,1715.3350306229518
2519,2024-12-23,1711.774089973669
2520,2024-12-24,1728.5503364149208
2521,2024-12-26,1731.6053478077347
2522,2024-12-27,1703.9512651942846
2523,2024-12-30,1676.3215585940984
